timestamp,cpu_r,load_1,load_5,mem_u,total_mem,disk_q,disk_r,disk_w,disk_u,eth1_fi,eth1_fo,in_errs,tcp_timeouts
27305,0.107527,0.197034,0.128205,0.920513,0.0,0.016747,0.0,0.047988,0.041096,0.128173,0.113724,0.0,4.5e-05
27306,0.096774,0.100636,0.112598,0.915385,0.0,0.01845,0.0,0.045883,0.041096,0.118612,0.106636,0.0,5.6e-05
27307,0.096774,0.163136,0.128205,0.917949,0.0,0.020153,0.0,0.041825,0.041096,0.135947,0.110715,0.0,3.4e-05
27308,0.107527,0.09322,0.114827,0.920513,0.0,0.017457,0.002711,0.044172,0.054795,0.128493,0.110987,0.0,3.4e-05
27309,0.096774,0.149364,0.12709,0.917949,0.0,0.024695,0.0,0.046973,0.027397,0.134789,0.109356,0.0,5.6e-05
27310,0.096774,0.086864,0.115942,0.920513,0.0,0.014902,0.0,0.045477,0.027397,0.129873,0.106242,0.0,4.5e-05
27311,0.096774,0.082627,0.109253,0.917949,0.0,0.017457,0.0,0.04196,0.041096,0.131006,0.106847,0.0,3.4e-05
27312,0.096774,0.065678,0.09922,0.915385,0.0,0.022708,0.0,0.046304,0.041096,0.122172,0.106487,0.0,3.4e-05
27313,0.096774,0.066737,0.093645,0.915385,0.0,0.01547,0.0,0.032716,0.013699,0.119105,0.102855,0.0,3.4e-05
27314,0.107527,0.092161,0.09699,0.915385,0.0,0.01547,0.0,0.054393,0.041096,0.128493,0.109373,0.0,1.1e-05
27315,0.096774,0.104873,0.103679,0.915385,0.0,0.014334,0.0,0.041727,0.027397,0.116172,0.103987,0.0,4.5e-05
27316,0.096774,0.086864,0.09699,0.912821,0.0,0.014051,0.0,0.041577,0.027397,0.110653,0.104224,0.0,2.2e-05
27317,0.107527,0.145127,0.112598,0.910256,0.0,0.015044,0.0,0.042082,0.027397,0.126904,0.107198,0.0,4.5e-05
27318,0.096774,0.077331,0.09922,0.910256,0.0,0.015186,0.0,0.044046,0.027397,0.118156,0.101969,0.0,3.4e-05
27319,0.096774,0.1875,0.124861,0.912821,0.0,0.011922,0.0,0.033455,0.027397,0.113265,0.097443,0.0,4.5e-05
27320,0.096774,0.150424,0.124861,0.912821,0.0,0.017882,0.0,0.042059,0.027397,0.119265,0.100557,0.0,3.4e-05
27321,0.096774,0.137712,0.124861,0.907692,0.0,0.01178,0.0,0.033885,0.027397,0.127655,0.103092,0.0,2.2e-05
27322,0.096774,0.114407,0.121516,0.910256,0.0,0.014476,0.0,0.040918,0.027397,0.125647,0.099083,0.0,3.4e-05
27323,0.096774,0.047669,0.100334,0.910256,0.0,0.010502,0.000122,0.033806,0.027397,0.123306,0.101811,0.0,2.2e-05
27324,0.096774,0.09322,0.105909,0.907692,0.0,0.015044,0.0,0.042026,0.027397,0.120521,0.101882,0.0,3.4e-05
27325,0.096774,0.106992,0.110368,0.912821,0.0,0.01476,0.000244,0.041568,0.041096,0.113351,0.099022,0.0,2.2e-05
27326,0.096774,0.0625,0.09699,0.912821,0.0,0.012206,0.0,0.037233,0.041096,0.121285,0.100671,0.0,3.4e-05
27327,0.096774,0.070975,0.093645,0.912821,0.0,0.012206,0.000122,0.032618,0.041096,0.116271,0.103083,0.0,2.2e-05
27328,0.096774,0.088983,0.092531,0.912821,0.0,0.013057,0.0,0.036233,0.027397,0.115642,0.100794,0.0,3.4e-05
27329,0.107527,0.075212,0.084727,0.912821,0.0,0.010786,0.0,0.035672,0.013699,0.123626,0.106242,0.0,4.5e-05
27330,0.107527,0.057203,0.078038,0.915385,0.0,0.013057,0.0,0.037953,0.027397,0.128887,0.108777,0.0,2.2e-05
27331,0.107527,0.04661,0.072464,0.912821,0.0,0.010644,0.000122,0.032618,0.027397,0.117799,0.107154,0.0,4.5e-05
27332,0.107527,0.076271,0.076923,0.910256,0.0,0.014192,0.0,0.038566,0.041096,0.125671,0.109417,0.0,2.2e-05
27333,0.107527,0.114407,0.086957,0.912821,0.0,0.010219,0.000122,0.031842,0.027397,0.129651,0.111312,0.0,3.4e-05
27334,0.107527,0.088983,0.085842,0.915385,0.0,0.01476,0.0,0.045266,0.027397,0.12991,0.111672,0.0,2.2e-05
27335,0.107527,0.07839,0.082497,0.912821,0.0,0.013341,0.0,0.035826,0.027397,0.127963,0.109689,0.0,3.4e-05
27336,0.107527,0.104873,0.085842,0.910256,0.0,0.010644,0.0,0.033974,0.027397,0.130132,0.112882,0.0,3.4e-05
27337,0.107527,0.101695,0.086957,0.910256,0.0,0.008657,0.000122,0.024969,0.027397,0.129306,0.110224,0.0,2.2e-05
27338,0.096774,0.0625,0.076923,0.912821,0.0,0.015044,0.0,0.036649,0.041096,0.117663,0.108163,0.0,4.5e-05
27339,0.107527,0.067797,0.075808,0.910256,0.0,0.015186,0.0,0.040637,0.027397,0.125265,0.111961,0.0,3.4e-05
27340,0.107527,0.097458,0.080268,0.910256,0.0,0.010077,0.000122,0.038846,0.027397,0.132189,0.115207,0.0,3.4e-05
27341,0.107527,0.115466,0.084727,0.910256,0.0,0.009793,0.000122,0.031894,0.027397,0.12025,0.110189,0.0,4.5e-05
27342,0.107527,0.09428,0.081382,0.907692,0.0,0.008374,0.0,0.030538,0.027397,0.109408,0.106557,0.0,3.4e-05
27343,0.107527,0.09322,0.085842,0.905128,0.0,0.011212,0.0,0.031061,0.013699,0.115532,0.110242,0.0,1.1e-05
27344,0.096774,0.10911,0.089186,0.907692,0.0,0.016321,0.0,0.04413,0.027397,0.106316,0.105812,0.0,4.5e-05
27345,0.107527,0.07839,0.083612,0.910256,0.0,0.01036,0.0,0.032207,0.027397,0.125462,0.114409,0.0,3.4e-05
27346,0.107527,0.074153,0.080268,0.905128,0.0,0.012347,0.0,0.033839,0.027397,0.106106,0.107426,0.0,2.2e-05
27347,0.107527,0.14089,0.102564,0.905128,0.0,0.012631,0.0,0.02956,0.041096,0.115581,0.111163,0.0,4.5e-05
27348,0.096774,0.138771,0.109253,0.907692,0.0,0.013199,0.000122,0.033923,0.027397,0.107745,0.106163,0.0,3.4e-05
27349,0.107527,0.119703,0.111483,0.910256,0.0,0.011638,0.002345,0.033474,0.041096,0.117811,0.109549,0.0,3.4e-05
27350,0.107527,0.051907,0.093645,0.912821,0.0,0.018592,0.000122,0.034792,0.027397,0.121027,0.110865,0.0,2.2e-05
27351,0.096774,0.136653,0.109253,0.910256,0.0,0.008941,0.0,0.026474,0.013699,0.121298,0.107873,0.0,4.5e-05
27352,0.107527,0.096398,0.101449,0.907692,0.0,0.008657,0.0,0.026105,0.027397,0.115347,0.110268,0.0,3.4e-05
27353,0.096774,0.077331,0.09476,0.907692,0.0,0.011922,0.016293,0.033825,0.054795,0.109174,0.106636,0.0,1.1e-05
27354,0.096774,0.104873,0.100334,0.907692,0.0,0.010786,0.000122,0.035096,0.027397,0.124661,0.114865,0.0,4.5e-05
27355,0.096774,0.067797,0.088071,0.907692,0.0,0.012206,0.000122,0.035559,0.027397,0.105687,0.10632,0.0,4.5e-05
27356,0.096774,0.068856,0.085842,0.902564,0.0,0.010077,0.0,0.028461,0.027397,0.1151,0.1099,0.0,3.4e-05
27357,0.096774,0.083686,0.086957,0.9,0.0,0.010219,0.0,0.025539,0.027397,0.1237,0.109829,0.0,4.5e-05
27358,0.096774,0.179025,0.110368,0.905128,0.0,0.010928,0.000122,0.028747,0.041096,0.119992,0.110084,0.0,2.2e-05
27359,0.096774,0.165254,0.115942,0.907692,0.0,0.013199,0.0,0.035611,0.041096,0.111108,0.105891,0.0,2.2e-05
27360,0.096774,0.095339,0.103679,0.907692,0.0,0.02725,0.000122,0.089074,0.041096,0.114349,0.108636,0.0,2.2e-05
27361,0.096774,0.052966,0.089186,0.905128,0.0,0.022566,0.001966,0.052397,0.027397,0.114928,0.106277,0.0,3.4e-05
27362,0.086022,0.043432,0.079153,0.902564,0.0,0.015896,0.0,0.031753,0.013699,0.112069,0.105259,0.0,2.2e-05
27363,0.086022,0.0625,0.080268,0.905128,0.0,0.021005,0.0,0.048034,0.013699,0.098615,0.100566,0.0,4.5e-05
27364,0.096774,0.07839,0.082497,0.905128,0.0,0.02583,0.0,0.078427,0.041096,0.105157,0.101654,0.0,2.2e-05
27365,0.096774,0.059322,0.078038,0.905128,0.0,0.021147,0.0,0.047244,0.027397,0.103679,0.10182,0.0,4.5e-05
27366,0.096774,0.079449,0.082497,0.897436,0.0,0.019444,0.000366,0.044139,0.027397,0.101424,0.100654,0.0,3.4e-05
27367,0.096774,0.066737,0.078038,0.897436,0.0,0.022708,0.0,0.059785,0.027397,0.101708,0.100136,0.0,3.4e-05
27368,0.096774,0.07839,0.079153,0.902564,0.0,0.01845,0.000122,0.038856,0.027397,0.102755,0.100189,0.0,3.4e-05
27369,0.096774,0.07839,0.080268,0.902564,0.0,0.021005,0.0,0.052855,0.027397,0.106414,0.102092,0.0,2.2e-05
27370,0.096774,0.125,0.091416,0.902564,0.0,0.021289,0.0,0.058868,0.027397,0.103149,0.100961,0.0,1.1e-05
27371,0.086022,0.121822,0.09476,0.902564,0.0,0.021289,0.000122,0.052317,0.013699,0.107424,0.10211,0.0,4.5e-05
27372,0.096774,0.063559,0.082497,0.9,0.0,0.021147,0.0,0.04082,0.027397,0.107055,0.100952,0.0,2.2e-05
27373,0.086022,0.045551,0.071349,0.902564,0.0,0.02654,0.0,0.057372,0.041096,0.101018,0.099522,0.0,1.1e-05
27374,0.086022,0.059322,0.071349,0.9,0.0,0.021998,0.0,0.060285,0.013699,0.10862,0.100162,0.0,4.5e-05
27375,0.096774,0.0625,0.069119,0.9,0.0,0.020579,0.0,0.041984,0.013699,0.106993,0.101452,0.0,3.4e-05
27376,0.096774,0.052966,0.06466,0.897436,0.0,0.020721,0.0,0.048493,0.013699,0.114718,0.103119,0.0,4.5e-05
27377,0.096774,0.069915,0.06689,0.897436,0.0,0.01845,0.0,0.036069,0.027397,0.109963,0.101715,0.0,3.4e-05
27378,0.086022,0.04661,0.061315,0.9,0.0,0.022424,0.0,0.054468,0.027397,0.101005,0.09782,0.0,5.6e-05
27379,0.107527,0.148305,0.088071,0.9,0.0,0.021005,0.0,0.056381,0.013699,0.130772,0.109768,0.0,3.4e-05
27380,0.086022,0.086864,0.081382,0.9,0.0,0.020295,0.0,0.050274,0.013699,0.10565,0.09403,0.0,5.6e-05
27381,0.075269,0.083686,0.079153,0.897436,0.0,0.020153,0.000244,0.045594,0.027397,0.109802,0.090855,0.0,2.2e-05
27382,0.075269,0.055085,0.071349,0.9,0.0,0.020153,0.0,0.045481,0.027397,0.101757,0.090092,0.0,4.5e-05
27383,0.064516,0.0625,0.071349,0.9,0.0,0.018734,0.0,0.045121,0.013699,0.093046,0.081828,0.0,4.5e-05
27384,0.075269,0.087924,0.075808,0.897436,0.0,0.015612,0.0,0.038879,0.013699,0.10326,0.084653,0.0,3.4e-05
27385,0.064516,0.083686,0.080268,0.897436,0.0,0.018876,0.0,0.040548,0.013699,0.098369,0.083565,0.0,2.2e-05
27386,0.064516,0.060381,0.073579,0.897436,0.0,0.016889,0.0,0.034662,0.013699,0.096139,0.082012,0.0,3.4e-05
27387,0.064516,0.042373,0.06689,0.948718,0.0,0.019728,0.0,0.048815,0.013699,0.103112,0.082697,0.0,5.6e-05
27388,0.064516,0.15572,0.103679,0.966667,0.0,0.021573,0.0,0.052668,0.027397,0.097223,0.083012,0.0,2.2e-05
27389,0.075269,0.063559,0.085842,0.933333,0.0,0.019586,0.000122,0.049993,0.013699,0.105835,0.083679,0.0,2.2e-05
27390,0.075269,0.070975,0.083612,0.938462,0.0,0.017882,0.000733,0.047656,0.027397,0.098282,0.081275,0.0,1.1e-05
27391,0.075269,0.068856,0.082497,0.933333,0.0,0.019302,0.0,0.04284,0.027397,0.086837,0.078661,0.0,3.4e-05
27392,0.064516,0.07839,0.081382,0.925641,0.0,0.014902,0.0,0.031903,0.013699,0.100697,0.080039,0.0,2.2e-05
27393,0.075269,0.091102,0.082497,0.933333,0.0,0.018592,0.0,0.041731,0.013699,0.105416,0.084977,0.0,3.4e-05
27394,0.064516,0.072034,0.079153,0.930769,0.0,0.017741,0.000122,0.051728,0.027397,0.102102,0.082477,0.0,3.4e-05
27395,0.064516,0.043432,0.069119,0.933333,0.0,0.017882,0.0,0.035989,0.013699,0.077941,0.078214,0.0,3.4e-05
27396,0.075269,0.043432,0.063545,0.938462,0.0,0.016037,0.000122,0.042512,0.027397,0.097876,0.084855,0.0,3.4e-05
27397,0.075269,0.059322,0.065775,0.938462,0.0,0.017031,0.0,0.039468,0.013699,0.092677,0.082626,0.0,2.2e-05
27398,0.075269,0.060381,0.063545,0.941026,0.0,0.017173,0.000122,0.041222,0.013699,0.101239,0.086372,0.0,3.4e-05
27399,0.075269,0.145127,0.081382,0.941026,0.0,0.017031,0.0,0.046052,0.013699,0.099009,0.087004,0.0,2.2e-05
27400,0.075269,0.175847,0.09699,0.941026,0.0,0.018166,0.0,0.044121,0.013699,0.091839,0.084153,0.0,2.2e-05
27401,0.075269,0.10911,0.090301,0.938462,0.0,0.016463,0.0,0.035611,0.013699,0.092011,0.08267,0.0,2.2e-05
27402,0.086022,0.049788,0.075808,0.938462,0.0,0.017031,0.000122,0.041727,0.013699,0.09365,0.084618,0.0,4.5e-05
27403,0.075269,0.041314,0.065775,0.938462,0.0,0.016605,0.0,0.038131,0.013699,0.086504,0.081197,0.0,3.4e-05
27404,0.075269,0.074153,0.071349,0.935897,0.0,0.017882,0.0,0.050629,0.027397,0.078976,0.080846,0.0,3.4e-05
27405,0.075269,0.149364,0.093645,0.938462,0.0,0.017599,0.0,0.042339,0.013699,0.078003,0.081451,0.0,2.2e-05
27406,0.075269,0.097458,0.088071,0.938462,0.0,0.015754,0.0,0.037201,0.013699,0.085962,0.081854,0.0,1.1e-05
27407,0.075269,0.073093,0.081382,0.938462,0.0,0.01476,0.0,0.034432,0.013699,0.091802,0.083539,0.0,3.4e-05
27408,0.075269,0.066737,0.079153,0.941026,0.0,0.016747,0.0,0.036836,0.013699,0.093773,0.085539,0.0,2.2e-05
27409,0.075269,0.068856,0.079153,0.935897,0.0,0.011212,0.0,0.024244,0.013699,0.090249,0.083381,0.0,4.5e-05
27410,0.075269,0.088983,0.079153,0.933333,0.0,0.017031,0.000855,0.043228,0.013699,0.076647,0.081109,0.0,3.4e-05
27411,0.075269,0.082627,0.080268,0.933333,0.0,0.015186,0.000855,0.033591,0.013699,0.085531,0.08103,0.0,4.5e-05
27412,0.075269,0.143008,0.09476,0.935897,0.0,0.014334,0.0,0.029654,0.013699,0.082401,0.082846,0.0,2.2e-05
27413,0.075269,0.067797,0.081382,0.938462,0.0,0.015328,0.0,0.032183,0.013699,0.09211,0.083898,0.0,3.4e-05
27414,0.075269,0.058263,0.074693,0.935897,0.0,0.018592,0.0,0.064264,0.013699,0.089978,0.082565,0.0,3.4e-05
27415,0.064516,0.059322,0.070234,0.933333,0.0,0.014902,0.0,0.037275,0.013699,0.085383,0.083118,0.0,2.2e-05
27416,0.075269,0.052966,0.06466,0.933333,0.0,0.014618,0.0,0.035639,0.013699,0.079629,0.081267,0.0,1.1e-05
27417,0.064516,0.073093,0.065775,0.935897,0.0,0.014476,0.000122,0.033993,0.013699,0.076894,0.080004,0.0,3.4e-05
27418,0.064516,0.092161,0.073579,0.938462,0.0,0.014192,0.000855,0.037822,0.013699,0.082241,0.079565,0.0,2.2e-05
27419,0.075269,0.085805,0.072464,0.935897,0.0,0.015044,0.001221,0.04644,0.027397,0.090976,0.085276,0.0,4.5e-05
27420,0.075269,0.102754,0.075808,0.935897,0.0,0.015044,0.000122,0.041811,0.013699,0.091038,0.082135,0.0,3.4e-05
27421,0.075269,0.054025,0.065775,0.935897,0.0,0.015044,0.000244,0.037257,0.013699,0.090065,0.082925,0.0,4.5e-05
27422,0.075269,0.074153,0.073579,0.933333,0.0,0.014618,0.0,0.037107,0.013699,0.090274,0.083398,0.0,3.4e-05
27423,0.064516,0.065678,0.072464,0.938462,0.0,0.01476,0.0,0.037752,0.013699,0.08107,0.081495,0.0,3.4e-05
27424,0.064516,0.039195,0.06243,0.930769,0.0,0.016037,0.0,0.060799,0.027397,0.082438,0.078486,0.0,2.2e-05
27425,0.064516,0.029661,0.054627,0.925641,0.0,0.013057,0.0,0.033572,0.013699,0.074282,0.075784,0.0,3.4e-05
27426,0.064516,0.067797,0.059086,0.930769,0.0,0.01547,0.000366,0.035283,0.013699,0.073469,0.078872,0.0,4.5e-05
27427,0.064516,0.058263,0.055741,0.930769,0.0,0.013199,0.0,0.032235,0.013699,0.073308,0.078196,0.0,3.4e-05
27428,0.064516,0.065678,0.060201,0.933333,0.0,0.014051,0.000122,0.03562,0.013699,0.078927,0.080258,0.0,1.1e-05
27429,0.064516,0.034958,0.051282,0.928205,0.0,0.013057,0.0,0.038949,0.013699,0.082093,0.078679,0.0,3.4e-05
27430,0.064516,0.051907,0.052397,0.928205,0.0,0.012489,0.000122,0.035746,0.013699,0.083313,0.080828,0.0,2.2e-05
27431,0.075269,0.126059,0.070234,0.933333,0.0,0.012347,0.0,0.030453,0.013699,0.083399,0.081381,0.0,4.5e-05
27432,0.064516,0.079449,0.06466,0.933333,0.0,0.013767,0.0,0.036476,0.013699,0.086492,0.078977,0.0,1.1e-05
27433,0.064516,0.088983,0.070234,0.930769,0.0,0.012064,0.000244,0.02978,0.013699,0.086824,0.081407,0.0,3.4e-05
27434,0.064516,0.077331,0.069119,0.930769,0.0,0.012206,0.0,0.040941,0.013699,0.076906,0.077696,0.0,2.2e-05
27435,0.064516,0.041314,0.056856,0.928205,0.0,0.014051,0.0,0.037995,0.013699,0.077621,0.078153,0.0,4.5e-05
27436,0.064516,0.037076,0.053512,0.928205,0.0,0.013341,0.0,0.034175,0.013699,0.081994,0.078495,0.0,1.1e-05
27437,0.064516,0.056144,0.055741,0.925641,0.0,0.012489,0.000122,0.030453,0.013699,0.08319,0.081275,0.0,2.2e-05
27438,0.064516,0.068856,0.059086,0.928205,0.0,0.012631,0.0,0.03267,0.013699,0.085296,0.079188,0.0,2.2e-05
27439,0.053763,0.135593,0.074693,0.920513,0.0,0.012915,0.0,0.042353,0.013699,0.068639,0.075486,0.0,3.4e-05
27440,0.064516,0.139831,0.082497,0.920513,0.0,0.008515,0.0,0.017562,0.0,0.07735,0.07481,0.0,3.4e-05
27441,0.064516,0.068856,0.072464,0.925641,0.0,0.01178,0.0,0.030715,0.013699,0.087182,0.079442,0.0,1.1e-05
27442,0.075269,0.037076,0.061315,0.925641,0.0,0.013057,0.0,0.030131,0.013699,0.096139,0.087416,0.0,3.4e-05
27443,0.075269,0.038136,0.055741,0.923077,0.0,0.014618,0.000122,0.043097,0.013699,0.102287,0.086758,0.0,2.2e-05
27444,0.064516,0.040254,0.053512,0.917949,0.0,0.012064,0.0,0.040908,0.013699,0.086701,0.076135,0.0,4.5e-05
27445,0.053763,0.026483,0.045708,0.917949,0.0,0.011496,0.0,0.030308,0.013699,0.077966,0.066687,0.0,2.2e-05
27446,0.053763,0.021186,0.039019,0.915385,0.0,0.010786,0.0,0.027204,0.0,0.075095,0.064941,0.0,3.4e-05
27447,0.053763,0.041314,0.041249,0.917949,0.0,0.01107,0.0,0.025974,0.013699,0.076906,0.065196,0.0,5.6e-05
27448,0.053763,0.044492,0.040134,0.920513,0.0,0.011638,0.0,0.029771,0.013699,0.077189,0.063924,0.0,3.4e-05
27449,0.053763,0.058263,0.043478,0.917949,0.0,0.011922,0.0,0.036546,0.013699,0.073407,0.062854,0.0,3.4e-05
27450,0.043011,0.098517,0.055741,0.915385,0.0,0.010502,0.0,0.03209,0.013699,0.070807,0.058064,0.0,1.1e-05
27451,0.043011,0.077331,0.055741,0.912821,0.0,0.009509,0.0,0.027232,0.0,0.07884,0.059503,0.0,4.5e-05
27452,0.053763,0.049788,0.052397,0.912821,0.0,0.012489,0.000122,0.03324,0.013699,0.072261,0.058529,0.0,3.4e-05
27453,0.053763,0.042373,0.047938,0.912821,0.0,0.010502,0.0,0.024244,0.013699,0.071756,0.056178,0.0,3.4e-05
27454,0.043011,0.060381,0.054627,0.910256,0.0,0.011212,0.0,0.038739,0.013699,0.065349,0.054002,0.0,2.2e-05
27455,0.043011,0.043432,0.050167,0.912821,0.0,0.007238,0.000122,0.017885,0.013699,0.060729,0.049309,0.0,3.4e-05
27456,0.043011,0.060381,0.054627,0.910256,0.0,0.009367,0.0,0.026629,0.0,0.058696,0.051722,0.0,3.4e-05
27457,0.043011,0.056144,0.054627,0.907692,0.0,0.009225,0.0,0.024992,0.013699,0.073703,0.054669,0.0,4.5e-05
27458,0.043011,0.042373,0.049052,0.915385,0.0,0.009225,0.0,0.011746,0.013699,0.067419,0.063257,0.0,2.2e-05
27459,0.032258,0.084746,0.056856,0.915385,0.0,0.009509,0.0,0.032838,0.013699,0.06509,0.051704,0.0,2.2e-05
27460,0.043011,0.057203,0.054627,0.910256,0.0,0.009225,0.000122,0.03274,0.013699,0.075033,0.053836,0.0,2.2e-05
27461,0.043011,0.059322,0.053512,0.910256,0.0,0.00809,0.0,0.023486,0.0,0.077214,0.05338,0.0,2.2e-05
27462,0.032258,0.048729,0.054627,0.910256,0.0,0.01036,0.000122,0.029415,0.0,0.056343,0.046625,0.0,4.5e-05
27463,0.032258,0.029661,0.046823,0.907692,0.0,0.009651,0.0,0.024627,0.013699,0.060951,0.04916,0.0,1.1e-05
27464,0.032258,0.025424,0.042363,0.902564,0.0,0.009367,0.0,0.035223,0.013699,0.054051,0.045037,0.0,4.5e-05
27465,0.032258,0.042373,0.042363,0.905128,0.0,0.010928,0.0,0.036181,0.013699,0.059016,0.049827,0.0,1.1e-05
27466,0.032258,0.070975,0.051282,0.905128,0.0,0.008799,0.0,0.026269,0.013699,0.056318,0.045976,0.0,3.4e-05
27467,0.032258,0.042373,0.045708,0.905128,0.0,0.00809,0.0,0.023126,0.0,0.058819,0.047423,0.0,3.4e-05
27468,0.032258,0.038136,0.042363,0.910256,0.0,0.009651,0.0,0.026133,0.0,0.059903,0.047178,0.0,3.4e-05
27469,0.032258,0.068856,0.049052,0.907692,0.0,0.009651,0.000122,0.030336,0.013699,0.064203,0.048002,0.0,3.4e-05
27470,0.032258,0.060381,0.050167,0.910256,0.0,0.009083,0.000122,0.026007,0.0,0.065743,0.048064,0.0,2.2e-05
27471,0.032258,0.044492,0.046823,0.912821,0.0,0.005961,0.0,0.007308,0.0,0.056232,0.045335,0.0,3.4e-05
27472,0.043011,0.044492,0.045708,0.912821,0.0,0.007806,0.0,0.022603,0.0,0.074651,0.051222,0.0,4.5e-05
27473,0.032258,0.0625,0.049052,0.910256,0.0,0.007664,0.0,0.020237,0.0,0.053521,0.042142,0.0,2.2e-05
27474,0.032258,0.032839,0.041249,0.910256,0.0,0.008374,0.0,0.030444,0.0,0.061062,0.045897,0.0,3.4e-05
27475,0.032258,0.018008,0.03456,0.910256,0.0,0.009651,0.0,0.046468,0.013699,0.06583,0.04759,0.0,4.5e-05
27476,0.032258,0.080508,0.049052,0.907692,0.0,0.00809,0.0,0.038617,0.0,0.062257,0.046414,0.0,4.5e-05
27477,0.043011,0.076271,0.055741,0.905128,0.0,0.00738,0.0,0.03397,0.0,0.062035,0.04459,0.0,2.2e-05
27478,0.043011,0.0625,0.054627,0.905128,0.0,0.00809,0.0,0.031926,0.013699,0.062294,0.045134,0.0,3.4e-05
27479,0.043011,0.037076,0.046823,0.910256,0.0,0.008374,0.0,0.030874,0.0,0.061148,0.045248,0.0,4.5e-05
27480,0.043011,0.029661,0.040134,0.912821,0.0,0.008374,0.000122,0.032777,0.013699,0.063415,0.044976,0.0,3.4e-05
27481,0.032258,0.041314,0.040134,0.907692,0.0,0.007664,0.000244,0.023126,0.013699,0.069612,0.047037,0.0,3.4e-05
27482,0.032258,0.068856,0.052397,0.905128,0.0,0.008941,0.0,0.025249,0.0,0.054864,0.041563,0.0,4.5e-05
27483,0.032258,0.102754,0.065775,0.905128,0.0,0.007664,0.0,0.035181,0.0,0.053768,0.043976,0.0,2.2e-05
27484,0.032258,0.077331,0.06466,0.907692,0.0,0.008374,0.0,0.046842,0.013699,0.055961,0.043537,0.0,3.4e-05
27485,0.032258,0.073093,0.06689,0.907692,0.0,0.008515,0.0,0.028938,0.0,0.056195,0.04366,0.0,1.1e-05
27486,0.043011,0.048729,0.060201,0.902564,0.0,0.00809,0.0,0.024136,0.0,0.061025,0.044212,0.0,3.4e-05
27487,0.032258,0.029661,0.052397,0.9,0.0,0.00809,0.0,0.040301,0.0,0.054642,0.042362,0.0,3.4e-05
27488,0.043011,0.026483,0.047938,0.905128,0.0,0.006954,0.000366,0.027582,0.013699,0.057784,0.042467,0.0,3.4e-05
27489,0.032258,0.073093,0.056856,0.907692,0.0,0.007664,0.0,0.041339,0.0,0.05707,0.042247,0.0,4.5e-05
27490,0.032258,0.037076,0.050167,0.907692,0.0,0.007806,0.0,0.041357,0.0,0.055875,0.03916,0.0,3.4e-05
27491,0.032258,0.057203,0.051282,0.905128,0.0,0.008232,0.000122,0.032034,0.0,0.061086,0.042958,0.0,3.4e-05
27492,0.032258,0.028602,0.042363,0.905128,0.0,0.008657,0.0,0.029687,0.0,0.062294,0.042169,0.0,3.4e-05
27493,0.032258,0.026483,0.039019,0.907692,0.0,0.007948,0.0,0.0199,0.0,0.054224,0.041765,0.0,2.2e-05
27494,0.032258,0.027542,0.035674,0.907692,0.0,0.008941,0.0,0.037944,0.0,0.052191,0.039712,0.0,1.1e-05
27495,0.043011,0.020127,0.031215,0.905128,0.0,0.008232,0.000122,0.03361,0.0,0.05569,0.041528,0.0,3.4e-05
27496,0.043011,0.019068,0.027871,0.902564,0.0,0.005535,0.0,0.031295,0.0,0.05415,0.041537,0.0,2.2e-05
27497,0.043011,0.052966,0.033445,0.902564,0.0,0.007096,0.0,0.033329,0.0,0.045525,0.036414,0.0,2.2e-05
27498,0.043011,0.034958,0.0301,0.905128,0.0,0.007664,0.0,0.029425,0.0,0.061246,0.044493,0.0,2.2e-05
27499,0.043011,0.085805,0.040134,0.905128,0.0,0.007096,0.0,0.037869,0.0,0.054741,0.039642,0.0,4.5e-05
27500,0.043011,0.036017,0.033445,0.905128,0.0,0.008515,0.000122,0.038744,0.013699,0.061,0.043563,0.0,3.4e-05
27501,0.032258,0.016949,0.027871,0.902564,0.0,0.007096,0.0,0.033011,0.0,0.055875,0.037861,0.0,4.5e-05
27502,0.032258,0.036017,0.028986,0.905128,0.0,0.008232,0.000122,0.039735,0.0,0.046129,0.037958,0.0,3.4e-05
27503,0.032258,0.012712,0.022297,0.907692,0.0,0.005393,0.0,0.024688,0.0,0.05001,0.037949,0.0,2.2e-05
27504,0.043011,0.016949,0.021182,0.905128,0.0,0.006245,0.0,0.041353,0.0,0.060224,0.040484,0.0,5.6e-05
27505,0.032258,0.026483,0.022297,0.902564,0.0,0.009509,0.0,0.044425,0.013699,0.052375,0.03823,0.0,2.2e-05
27506,0.032258,0.025424,0.020067,0.902564,0.0,0.007238,0.0,0.034007,0.0,0.052437,0.03694,0.0,2.2e-05
27507,0.043011,0.036017,0.023411,0.902564,0.0,0.00667,0.000122,0.031047,0.0,0.057439,0.041511,0.0,2.2e-05
27508,0.032258,0.038136,0.024526,0.902564,0.0,0.005819,0.0,0.023669,0.0,0.041977,0.035414,0.0,4.5e-05
27509,0.032258,0.044492,0.027871,0.902564,0.0,0.007238,0.0,0.039838,0.0,0.059337,0.040949,0.0,3.4e-05
27510,0.021505,0.022246,0.023411,0.905128,0.0,0.007522,0.0,0.041184,0.0,0.046117,0.03587,0.0,3.4e-05
27511,0.021505,0.125,0.052397,0.9,0.0,0.006954,0.000122,0.032515,0.0,0.046486,0.03844,0.0,4.5e-05
